SLy4 (TOV)  M1 =    1.40080e+00  R1 =    1.15988e+06  om0 =    1.09158e+04  Ebind =    4.46654e+53
        r,             rho,           pr,           grav,           m(r),         Gam1,          csq,          bruntsq,         nn,            np,            ne,           nmu,           mun,            mup,          mue,           mumu
    9.39967e+05    4.09306e+14    1.18309e+34    1.69411e+14    1.12769e+00    2.96733e+00    8.57700e+19    3.14496e+06    2.23235e+38    1.52207e+37    1.19122e+37    3.30848e+36    1.59231e-03    1.36894e-03    2.23377e-04    2.23377e-04
    9.40083e+05    4.09146e+14    1.18173e+34    1.69409e+14    1.12795e+00    2.96742e+00    8.57072e+19    3.15118e+06    2.23153e+38    1.52128e+37    1.19074e+37    3.30535e+36    1.59226e-03    1.36891e-03    2.23347e-04    2.23347e-04
    9.40199e+05    4.08985e+14    1.18036e+34    1.69407e+14    1.12822e+00    2.96750e+00    8.56444e+19    3.15742e+06    2.23070e+38    1.52049e+37    1.19026e+37    3.30222e+36    1.59220e-03    1.36888e-03    2.23317e-04    2.23317e-04
    9.40315e+05    4.08824e+14    1.17900e+34    1.69405e+14    1.12848e+00    2.96759e+00    8.55815e+19    3.16368e+06    2.22987e+38    1.51969e+37    1.18978e+37    3.29909e+36    1.59214e-03    1.36885e-03    2.23287e-04    2.23287e-04
    9.40431e+05    4.08664e+14    1.17764e+34    1.69402e+14    1.12875e+00    2.96767e+00    8.55187e+19    3.16995e+06    2.22904e+38    1.51890e+37    1.18930e+37    3.29596e+36    1.59208e-03    1.36883e-03    2.23257e-04    2.23257e-04
    9.40547e+05    4.08503e+14    1.17627e+34    1.69400e+14    1.12901e+00    2.96775e+00    8.54559e+19    3.17624e+06    2.22822e+38    1.51811e+37    1.18882e+37    3.29283e+36    1.59203e-03    1.36880e-03    2.23227e-04    2.23227e-04
    9.40663e+05    4.08342e+14    1.17491e+34    1.69398e+14    1.12928e+00    2.96784e+00    8.53930e+19    3.18254e+06    2.22739e+38    1.51731e+37    1.18834e+37    3.28970e+36    1.59197e-03    1.36877e-03    2.23197e-04    2.23197e-04
    9.40779e+05    4.08181e+14    1.17355e+34    1.69396e+14    1.12954e+00    2.96792e+00    8.53302e+19    3.18887e+06    2.22656e+38    1.51652e+37    1.18786e+37    3.28657e+36    1.59191e-03    1.36875e-03    2.23166e-04    2.23166e-04
    9.40895e+05    4.08020e+14    1.17219e+34    1.69394e+14    1.12980e+00    2.96801e+00    8.52673e+19    3.19521e+06    2.22573e+38    1.51573e+37    1.18738e+37    3.28344e+36    1.59186e-03    1.36872e-03    2.23136e-04    2.23136e-04
    9.41011e+05    4.07859e+14    1.17083e+34    1.69392e+14    1.13007e+00    2.96809e+00    8.52044e+19    3.20156e+06    2.22490e+38    1.51493e+37    1.18690e+37    3.28030e+36    1.59180e-03    1.36869e-03    2.23106e-04    2.23106e-04
    9.41127e+05    4.07698e+14    1.16947e+34    1.69390e+14    1.13033e+00    2.96817e+00    8.51416e+19    3.20794e+06    2.22407e+38    1.51414e+37    1.18642e+37    3.27717e+36    1.59174e-03    1.36867e-03    2.23076e-04    2.23076e-04
    9.41243e+05    4.07537e+14    1.16811e+34    1.69388e+14    1.13060e+00    2.96826e+00    8.50787e+19    3.21433e+06    2.22324e+38    1.51334e+37    1.18594e+37    3.27404e+36    1.59168e-03    1.36864e-03    2.23046e-04    2.23046e-04
    9.41359e+05    4.07376e+14    1.16676e+34    1.69386e+14    1.13086e+00    2.96834e+00    8.50158e+19    3.22073e+06    2.22241e+38    1.51255e+37    1.18546e+37    3.27090e+36    1.59163e-03    1.36861e-03    2.23016e-04    2.23016e-04
    9.41475e+05    4.07214e+14    1.16540e+34    1.69384e+14    1.13113e+00    2.96842e+00    8.49529e+19    3.22716e+06    2.22158e+38    1.51175e+37    1.18498e+37    3.26776e+36    1.59157e-03    1.36858e-03    2.22985e-04    2.22985e-04
    9.41591e+05    4.07053e+14    1.16404e+34    1.69382e+14    1.13139e+00    2.96851e+00    8.48900e+19    3.23360e+06    2.22075e+38    1.51096e+37    1.18449e+37    3.26462e+36    1.59151e-03    1.36856e-03    2.22955e-04    2.22955e-04
    9.41707e+05    4.06892e+14    1.16269e+34    1.69379e+14    1.13166e+00    2.96859e+00    8.48272e+19    3.24006e+06    2.21991e+38    1.51016e+37    1.18401e+37    3.26149e+36    1.59146e-03    1.36853e-03    2.22925e-04    2.22925e-04
    9.41823e+05    4.06730e+14    1.16133e+34    1.69377e+14    1.13192e+00    2.96867e+00    8.47643e+19    3.24653e+06    2.21908e+38    1.50936e+37    1.18353e+37    3.25835e+36    1.59140e-03    1.36850e-03    2.22895e-04    2.22895e-04
    9.41939e+05    4.06569e+14    1.15998e+34    1.69375e+14    1.13219e+00    2.96876e+00    8.47014e+19    3.25303e+06    2.21825e+38    1.50857e+37    1.18305e+37    3.25521e+36    1.59134e-03    1.36848e-03    2.22864e-04    2.22864e-04
    9.42055e+05    4.06408e+14    1.15862e+34    1.69373e+14    1.13245e+00    2.96884e+00    8.46385e+19    3.25954e+06    2.21742e+38    1.50777e+37    1.18256e+37    3.25207e+36    1.59128e-03    1.36845e-03    2.22834e-04    2.22834e-04
    9.42171e+05    4.06246e+14    1.15727e+34    1.69371e+14    1.13271e+00    2.96892e+00    8.45755e+19    3.26607e+06    2.21659e+38    1.50697e+37    1.18208e+37    3.24892e+36    1.59123e-03    1.36842e-03    2.22804e-04    2.22804e-04
    9.42287e+05    4.06084e+14    1.15592e+34    1.69369e+14    1.13298e+00    2.96901e+00    8.45126e+19    3.27261e+06    2.21575e+38    1.50617e+37    1.18160e+37    3.24578e+36    1.59117e-03    1.36840e-03    2.22773e-04    2.22773e-04
    9.42403e+05    4.05923e+14    1.15456e+34    1.69366e+14    1.13324e+00    2.96909e+00    8.44497e+19    3.27917e+06    2.21492e+38    1.50538e+37    1.18111e+37    3.24264e+36    1.59111e-03    1.36837e-03    2.22743e-04    2.22743e-04
    9.42519e+05    4.05761e+14    1.15321e+34    1.69364e+14    1.13351e+00    2.96917e+00    8.43868e+19    3.28575e+06    2.21409e+38    1.50458e+37    1.18063e+37    3.23949e+36    1.59105e-03    1.36834e-03    2.22712e-04    2.22712e-04
    9.42635e+05    4.05599e+14    1.15186e+34    1.69362e+14    1.13377e+00    2.96925e+00    8.43239e+19    3.29235e+06    2.21325e+38    1.50378e+37    1.18014e+37    3.23635e+36    1.59100e-03    1.36832e-03    2.22682e-04    2.22682e-04
    9.42751e+05    4.05438e+14    1.15051e+34    1.69360e+14    1.13403e+00    2.96934e+00    8.42609e+19    3.29897e+06    2.21242e+38    1.50298e+37    1.17966e+37    3.23320e+36    1.59094e-03    1.36829e-03    2.22652e-04    2.22652e-04
    9.42867e+05    4.05276e+14    1.14916e+34    1.69357e+14    1.13430e+00    2.96942e+00    8.41980e+19    3.30560e+06    2.21158e+38    1.50218e+37    1.17918e+37    3.23006e+36    1.59088e-03    1.36826e-03    2.22621e-04    2.22621e-04
    9.42983e+05    4.05114e+14    1.14781e+34    1.69355e+14    1.13456e+00    2.96950e+00    8.41351e+19    3.31225e+06    2.21075e+38    1.50138e+37    1.17869e+37    3.22691e+36    1.59083e-03    1.36824e-03    2.22591e-04    2.22591e-04
    9.43099e+05    4.04952e+14    1.14646e+34    1.69353e+14    1.13483e+00    2.96958e+00    8.40721e+19    3.31892e+06    2.20991e+38    1.50058e+37    1.17821e+37    3.22376e+36    1.59077e-03    1.36821e-03    2.22560e-04    2.22560e-04
    9.43215e+05    4.04790e+14    1.14511e+34    1.69351e+14    1.13509e+00    2.96967e+00    8.40092e+19    3.32561e+06    2.20908e+38    1.49978e+37    1.17772e+37    3.22061e+36    1.59071e-03    1.36818e-03    2.22530e-04    2.22530e-04
    9.43331e+05    4.04628e+14    1.14376e+34    1.69348e+14    1.13535e+00    2.96975e+00    8.39462e+19    3.33231e+06    2.20824e+38    1.49898e+37    1.17724e+37    3.21746e+36    1.59065e-03    1.36816e-03    2.22499e-04    2.22499e-04
    9.43447e+05    4.04466e+14    1.14242e+34    1.69346e+14    1.13562e+00    2.96983e+00    8.38832e+19    3.33903e+06    2.20741e+38    1.49818e+37    1.17675e+37    3.21431e+36    1.59060e-03    1.36813e-03    2.22468e-04    2.22468e-04
    9.43563e+05    4.04303e+14    1.14107e+34    1.69344e+14    1.13588e+00    2.96991e+00    8.38203e+19    3.34578e+06    2.20657e+38    1.49738e+37    1.17627e+37    3.21116e+36    1.59054e-03    1.36810e-03    2.22438e-04    2.22438e-04
    9.43679e+05    4.04141e+14    1.13972e+34    1.69341e+14    1.13615e+00    2.96999e+00    8.37573e+19    3.35253e+06    2.20573e+38    1.49658e+37    1.17578e+37    3.20801e+36    1.59048e-03    1.36808e-03    2.22407e-04    2.22407e-04
    9.43795e+05    4.03979e+14    1.13838e+34    1.69339e+14    1.13641e+00    2.97007e+00    8.36943e+19    3.35931e+06    2.20490e+38    1.49578e+37    1.17529e+37    3.20486e+36    1.59043e-03    1.36805e-03    2.22376e-04    2.22376e-04
    9.43911e+05    4.03817e+14    1.13703e+34    1.69337e+14    1.13667e+00    2.97016e+00    8.36314e+19    3.36611e+06    2.20406e+38    1.49498e+37    1.17481e+37    3.20170e+36    1.59037e-03    1.36802e-03    2.22346e-04    2.22346e-04
    9.44027e+05    4.03654e+14    1.13569e+34    1.69334e+14    1.13694e+00    2.97024e+00    8.35684e+19    3.37292e+06    2.20322e+38    1.49417e+37    1.17432e+37    3.19855e+36    1.59031e-03    1.36800e-03    2.22315e-04    2.22315e-04
    9.44143e+05    4.03492e+14    1.13435e+34    1.69332e+14    1.13720e+00    2.97032e+00    8.35054e+19    3.37975e+06    2.20238e+38    1.49337e+37    1.17383e+37    3.19539e+36    1.59025e-03    1.36797e-03    2.22284e-04    2.22284e-04
    9.44259e+05    4.03329e+14    1.13300e+34    1.69330e+14    1.13746e+00    2.97040e+00    8.34424e+19    3.38660e+06    2.20155e+38    1.49257e+37    1.17335e+37    3.19224e+36    1.59020e-03    1.36794e-03    2.22254e-04    2.22254e-04
    9.44375e+05    4.03167e+14    1.13166e+34    1.69327e+14    1.13773e+00    2.97048e+00    8.33794e+19    3.39347e+06    2.20071e+38    1.49177e+37    1.17286e+37    3.18908e+36    1.59014e-03    1.36792e-03    2.22223e-04    2.22223e-04
    9.44491e+05    4.03004e+14    1.13032e+34    1.69325e+14    1.13799e+00    2.97056e+00    8.33164e+19    3.40036e+06    2.19987e+38    1.49096e+37    1.17237e+37    3.18592e+36    1.59008e-03    1.36789e-03    2.22192e-04    2.22192e-04
    9.44607e+05    4.02842e+14    1.12898e+34    1.69323e+14    1.13825e+00    2.97064e+00    8.32534e+19    3.40727e+06    2.19903e+38    1.49016e+37    1.17188e+37    3.18276e+36    1.59003e-03    1.36787e-03    2.22161e-04    2.22161e-04
    9.44723e+05    4.02679e+14    1.12764e+34    1.69320e+14    1.13852e+00    2.97072e+00    8.31904e+19    3.41419e+06    2.19819e+38    1.48936e+37    1.17140e+37    3.17960e+36    1.58997e-03    1.36784e-03    2.22130e-04    2.22130e-04
    9.44839e+05    4.02516e+14    1.12630e+34    1.69318e+14    1.13878e+00    2.97081e+00    8.31274e+19    3.42114e+06    2.19735e+38    1.48855e+37    1.17091e+37    3.17644e+36    1.58991e-03    1.36781e-03    2.22100e-04    2.22100e-04
    9.44955e+05    4.02353e+14    1.12496e+34    1.69315e+14    1.13904e+00    2.97089e+00    8.30644e+19    3.42810e+06    2.19651e+38    1.48775e+37    1.17042e+37    3.17328e+36    1.58986e-03    1.36779e-03    2.22069e-04    2.22069e-04
    9.45071e+05    4.02190e+14    1.12362e+34    1.69313e+14    1.13931e+00    2.97097e+00    8.30013e+19    3.43508e+06    2.19567e+38    1.48694e+37    1.16993e+37    3.17012e+36    1.58980e-03    1.36776e-03    2.22038e-04    2.22038e-04
    9.45187e+05    4.02027e+14    1.12228e+34    1.69310e+14    1.13957e+00    2.97105e+00    8.29383e+19    3.44208e+06    2.19483e+38    1.48614e+37    1.16944e+37    3.16696e+36    1.58974e-03    1.36773e-03    2.22007e-04    2.22007e-04
    9.45303e+05    4.01864e+14    1.12094e+34    1.69308e+14    1.13983e+00    2.97113e+00    8.28753e+19    3.44910e+06    2.19399e+38    1.48533e+37    1.16895e+37    3.16379e+36    1.58968e-03    1.36771e-03    2.21976e-04    2.21976e-04
    9.45419e+05    4.01701e+14    1.11960e+34    1.69306e+14    1.14010e+00    2.97121e+00    8.28123e+19    3.45614e+06    2.19315e+38    1.48453e+37    1.16846e+37    3.16063e+36    1.58963e-03    1.36768e-03    2.21945e-04    2.21945e-04
    9.45535e+05    4.01538e+14    1.11827e+34    1.69303e+14    1.14036e+00    2.97129e+00    8.27492e+19    3.46320e+06    2.19231e+38    1.48372e+37    1.16797e+37    3.15746e+36    1.58957e-03    1.36766e-03    2.21914e-04    2.21914e-04
    9.45651e+05    4.01375e+14    1.11693e+34    1.69301e+14    1.14062e+00    2.97137e+00    8.26862e+19    3.47027e+06    2.19147e+38    1.48291e+37    1.16748e+37    3.15430e+36    1.58951e-03    1.36763e-03    2.21883e-04    2.21883e-04
    9.45767e+05    4.01212e+14    1.11559e+34    1.69298e+14    1.14089e+00    2.97145e+00    8.26231e+19    3.47737e+06    2.19062e+38    1.48211e+37    1.16699e+37    3.15113e+36    1.58946e-03    1.36760e-03    2.21852e-04    2.21852e-04
    9.45883e+05    4.01049e+14    1.11426e+34    1.69296e+14    1.14115e+00    2.97153e+00    8.25601e+19    3.48449e+06    2.18978e+38    1.48130e+37    1.16650e+37    3.14796e+36    1.58940e-03    1.36758e-03    2.21821e-04    2.21821e-04
    9.45999e+05    4.00885e+14    1.11293e+34    1.69293e+14    1.14141e+00    2.97161e+00    8.24970e+19    3.49162e+06    2.18894e+38    1.48049e+37    1.16601e+37    3.14479e+36    1.58934e-03    1.36755e-03    2.21790e-04    2.21790e-04
    9.46115e+05    4.00722e+14    1.11159e+34    1.69291e+14    1.14167e+00    2.97169e+00    8.24339e+19    3.49878e+06    2.18810e+38    1.47969e+37    1.16552e+37    3.14162e+36    1.58928e-03    1.36753e-03    2.21759e-04    2.21759e-04
    9.46231e+05    4.00559e+14    1.11026e+34    1.69288e+14    1.14194e+00    2.97177e+00    8.23709e+19    3.50595e+06    2.18725e+38    1.47888e+37    1.16503e+37    3.13845e+36    1.58923e-03    1.36750e-03    2.21727e-04    2.21727e-04
    9.46347e+05    4.00395e+14    1.10893e+34    1.69285e+14    1.14220e+00    2.97185e+00    8.23078e+19    3.51314e+06    2.18641e+38    1.47807e+37    1.16454e+37    3.13528e+36    1.58917e-03    1.36747e-03    2.21696e-04    2.21696e-04
    9.46463e+05    4.00232e+14    1.10759e+34    1.69283e+14    1.14246e+00    2.97193e+00    8.22447e+19    3.52036e+06    2.18556e+38    1.47726e+37    1.16405e+37    3.13211e+36    1.58911e-03    1.36745e-03    2.21665e-04    2.21665e-04
    9.46579e+05    4.00068e+14    1.10626e+34    1.69280e+14    1.14273e+00    2.97201e+00    8.21817e+19    3.52759e+06    2.18472e+38    1.47645e+37    1.16356e+37    3.12894e+36    1.58906e-03    1.36742e-03    2.21634e-04    2.21634e-04
    9.46695e+05    3.99904e+14    1.10493e+34    1.69278e+14    1.14299e+00    2.97209e+00    8.21186e+19    3.53484e+06    2.18388e+38    1.47564e+37    1.16307e+37    3.12576e+36    1.58900e-03    1.36740e-03    2.21603e-04    2.21603e-04
    9.46811e+05    3.99741e+14    1.10360e+34    1.69275e+14    1.14325e+00    2.97216e+00    8.20555e+19    3.54211e+06    2.18303e+38    1.47483e+37    1.16258e+37    3.12259e+36    1.58894e-03    1.36737e-03    2.21571e-04    2.21571e-04
    9.46927e+05    3.99577e+14    1.10227e+34    1.69273e+14    1.14351e+00    2.97224e+00    8.19924e+19    3.54941e+06    2.18218e+38    1.47402e+37    1.16208e+37    3.11942e+36    1.58888e-03    1.36734e-03    2.21540e-04    2.21540e-04
    9.47043e+05    3.99413e+14    1.10094e+34    1.69270e+14    1.14378e+00    2.97232e+00    8.19293e+19    3.55672e+06    2.18134e+38    1.47321e+37    1.16159e+37    3.11624e+36    1.58883e-03    1.36732e-03    2.21509e-04    2.21509e-04
    9.47159e+05    3.99249e+14    1.09962e+34    1.69267e+14    1.14404e+00    2.97240e+00    8.18662e+19    3.56405e+06    2.18049e+38    1.47240e+37    1.16110e+37    3.11306e+36    1.58877e-03    1.36729e-03    2.21478e-04    2.21478e-04
    9.47275e+05    3.99085e+14    1.09829e+34    1.69265e+14    1.14430e+00    2.97248e+00    8.18031e+19    3.57140e+06    2.17965e+38    1.47159e+37    1.16061e+37    3.10989e+36    1.58871e-03    1.36727e-03    2.21446e-04    2.21446e-04
    9.47391e+05    3.98922e+14    1.09696e+34    1.69262e+14    1.14456e+00    2.97256e+00    8.17400e+19    3.57878e+06    2.17880e+38    1.47078e+37    1.16011e+37    3.10671e+36    1.58866e-03    1.36724e-03    2.21415e-04    2.21415e-04
    9.47507e+05    3.98757e+14    1.09563e+34    1.69259e+14    1.14483e+00    2.97264e+00    8.16769e+19    3.58617e+06    2.17795e+38    1.46997e+37    1.15962e+37    3.10353e+36    1.58860e-03    1.36722e-03    2.21383e-04    2.21383e-04
    9.47623e+05    3.98593e+14    1.09431e+34    1.69257e+14    1.14509e+00    2.97272e+00    8.16137e+19    3.59358e+06    2.17711e+38    1.46916e+37    1.15913e+37    3.10035e+36    1.58854e-03    1.36719e-03    2.21352e-04    2.21352e-04
    9.47739e+05    3.98429e+14    1.09298e+34    1.69254e+14    1.14535e+00    2.97279e+00    8.15506e+19    3.60101e+06    2.17626e+38    1.46835e+37    1.15863e+37    3.09717e+36    1.58849e-03    1.36716e-03    2.21321e-04    2.21321e-04
    9.47855e+05    3.98265e+14    1.09166e+34    1.69251e+14    1.14561e+00    2.97287e+00    8.14875e+19    3.60847e+06    2.17541e+38    1.46754e+37    1.15814e+37    3.09399e+36    1.58843e-03    1.36714e-03    2.21289e-04    2.21289e-04
    9.47971e+05    3.98101e+14    1.09033e+34    1.69249e+14    1.14587e+00    2.97295e+00    8.14244e+19    3.61594e+06    2.17456e+38    1.46672e+37    1.15764e+37    3.09080e+36    1.58837e-03    1.36711e-03    2.21258e-04    2.21258e-04
    9.48087e+05    3.97937e+14    1.08901e+34    1.69246e+14    1.14614e+00    2.97303e+00    8.13612e+19    3.62344e+06    2.17372e+38    1.46591e+37    1.15715e+37    3.08762e+36    1.58831e-03    1.36709e-03    2.21226e-04    2.21226e-04
    9.48202e+05    3.97772e+14    1.08769e+34    1.69243e+14    1.14640e+00    2.97311e+00    8.12981e+19    3.63095e+06    2.17287e+38    1.46510e+37    1.15665e+37    3.08444e+36    1.58826e-03    1.36706e-03    2.21195e-04    2.21195e-04
    9.48318e+05    3.97608e+14    1.08636e+34    1.69241e+14    1.14666e+00    2.97318e+00    8.12349e+19    3.63849e+06    2.17202e+38    1.46428e+37    1.15616e+37    3.08125e+36    1.58820e-03    1.36704e-03    2.21163e-04    2.21163e-04
    9.48434e+05    3.97443e+14    1.08504e+34    1.69238e+14    1.14692e+00    2.97326e+00    8.11718e+19    3.64605e+06    2.17117e+38    1.46347e+37    1.15566e+37    3.07806e+36    1.58814e-03    1.36701e-03    2.21131e-04    2.21131e-04
    9.48550e+05    3.97279e+14    1.08372e+34    1.69235e+14    1.14719e+00    2.97334e+00    8.11086e+19    3.65362e+06    2.17032e+38    1.46266e+37    1.15517e+37    3.07488e+36    1.58809e-03    1.36699e-03    2.21100e-04    2.21100e-04
    9.48666e+05    3.97114e+14    1.08240e+34    1.69232e+14    1.14745e+00    2.97342e+00    8.10455e+19    3.66122e+06    2.16947e+38    1.46184e+37    1.15467e+37    3.07169e+36    1.58803e-03    1.36696e-03    2.21068e-04    2.21068e-04
    9.48782e+05    3.96950e+14    1.08108e+34    1.69230e+14    1.14771e+00    2.97349e+00    8.09823e+19    3.66884e+06    2.16862e+38    1.46103e+37    1.15418e+37    3.06850e+36    1.58797e-03    1.36694e-03    2.21037e-04    2.21037e-04
    9.48898e+05    3.96785e+14    1.07976e+34    1.69227e+14    1.14797e+00    2.97357e+00    8.09192e+19    3.67648e+06    2.16777e+38    1.46021e+37    1.15368e+37    3.06531e+36    1.58792e-03    1.36691e-03    2.21005e-04    2.21005e-04
    9.49014e+05    3.96620e+14    1.07844e+34    1.69224e+14    1.14823e+00    2.97365e+00    8.08560e+19    3.68414e+06    2.16692e+38    1.45940e+37    1.15319e+37    3.06212e+36    1.58786e-03    1.36688e-03    2.20973e-04    2.20973e-04
